fid,ID_UNICO,nome_1KM,nome_5KM,nome_10KM,nome_50KM,nome_100KM,nome_500KM,QUADRANTE,MASC,FEM,POP,DOM_OCU,area,perimeter,xcoord,ycoord
"124",200ME69402N103934,1KME6940N10393,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40088.9340820313,800.952683707482,-36.1683897552994,-7.94325768400749
"125",200ME69404N103934,1KME6940N10393,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40088.7882080078,800.951221867195,-36.1665567042795,-7.94314392329368
"126",200ME69406N103934,1KME6940N10393,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40088.6628417969,800.949970841275,-36.1647236549002,-7.94303015119531
"127",200ME69408N103934,1KME6940N10393,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40088.4984130859,800.948324373049,-36.1628906070088,-7.94291636724368
"128",200ME69400N103936,1KME6940N10393,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40089.0916748047,800.954236117341,-36.1703397920253,-7.94158917377614
"129",200ME69402N103936,1KME6940N10393,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40088.9281005859,800.952599373346,-36.1685067513285,-7.94147542534772
"130",200ME69404N103936,1KME6940N10393,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40088.7814941406,800.951136885078,-36.1666737124494,-7.94136166508356
"131",200ME69406N103936,1KME6940N10393,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40088.6561279297,800.949885778966,-36.1648406746084,-7.9412478934158
"132",200ME69408N103936,1KME6940N10393,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40088.5014648438,800.948332382894,-36.1630076386426,-7.94113410984155
"133",200ME69400N103938,1KME6940N10393,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40089.0946044922,800.954244041536,-36.1704567746269,-7.93980691022331
"134",200ME69402N103938,1KME6940N10393,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40088.9497070313,800.952792968259,-36.1686237459512,-7.93969316226208
"135",200ME69404N103938,1KME6940N10393,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40088.8034667969,800.951330393081,-36.166790718883,-7.93957940287972
"136",200ME69406N103938,1KME6940N10393,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40088.6795654297,800.950092157201,-36.1649576933358,-7.93946563168067
"137",200ME69408N103938,1KME6940N10393,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40088.5240478516,800.948538121137,-36.1631246690802,-7.93935184841153
"138",200ME69400N103940,1KME6940N10393,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40089.0964355469,800.954238612476,-36.1705737556019,-7.93802464249805
"139",200ME69402N103940,1KME6940N10393,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40088.9619140625,800.952893008406,-36.1687407386606,-7.93791089518427
"140",200ME69404N103940,1KME6940N10393,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40088.8065185547,800.951337755672,-36.16690772369,-7.9377971360538
"141",200ME69406N103940,1KME6940N10393,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40088.6811523438,800.950086468543,-36.1650747101307,-7.93768336528534
"142",200ME69408N103940,1KME6940N10393,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40088.5455322266,800.948731069921,-36.163241697839,-7.93756958291705
"143",200ME69430N103902,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.8095703125,800.931807187298,-36.1408523568047,-7.97017943574157
"144",200ME69432N103902,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.6658935547,800.930370503404,-36.1390191356408,-7.97006550383235
"145",200ME69434N103902,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.5418701172,800.929133408726,-36.137185915998,-7.9699515601065
"146",200ME69436N103902,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.3881835938,800.92759347394,-36.1353526982112,-7.96983760506838
"147",200ME69438N103902,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.2553710938,800.92626492399,-36.1335194820892,-7.96972363817544
"148",200ME69430N103904,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.8330078125,800.93201939227,-36.1409695446096,-7.96839725057276
"149",200ME69432N103904,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.689453125,800.930582610654,-36.1391363356007,-7.96828331929441
"150",200ME69434N103904,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.5456542969,800.929146720867,-36.1373031280796,-7.96816937616274
"151",200ME69436N103904,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.4011230469,800.927699278855,-36.1354699220846,-7.9680554213384
"152",200ME69438N103904,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.2683105469,800.926370649519,-36.1336367179264,-7.96794145489663
"153",200ME69430N103906,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.8363037109,800.932031887888,-36.1410867312185,-7.96661506137608
"154",200ME69432N103906,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.6931152344,800.9305956148,-36.1392535340396,-7.96650113038529
"155",200ME69434N103906,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.5587158203,800.929252793218,-36.1374203387549,-7.96638718779315
"156",200ME69436N103906,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.4346923828,800.928015788268,-36.1355871444319,-7.96627323356298
"157",200ME69438N103906,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"3","3","6","1",40086.2719726563,800.926383390539,-36.1337539520605,-7.96615926721106
"158",200ME69430N103908,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.8602294922,800.932243272188,-36.1412039163205,-7.96483286798946
"159",200ME69432N103908,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.7056884766,800.930700784211,-36.1393707310862,-7.96471893723152
"160",200ME69434N103908,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.5611572266,800.929252330857,-36.137537547536,-7.96460499528674
"161",200ME69436N103908,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"5","6","11","4",40086.4382324219,800.928028226189,-36.1357043655068,-7.96449104152534
"162",200ME69438N103908,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"3","4","7","2",40086.2841796875,800.926488316752,-36.1338711847692,-7.96437707569383
"163",200ME69430N103910,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.8515625,800.932137022667,-36.1413210995664,-7.96305067017698
"164",200ME69432N103910,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.7183837891,800.930805555753,-36.1394879261431,-7.96293674030078
"165",200ME69434N103910,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.5643310547,800.929264430698,-36.1376547546905,-7.96282279860795
"166",200ME69436N103910,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"170","169","339","102",40086.4406738281,800.928027265005,-36.1358215846492,-7.96270884527711
"167",200ME69438N103910,1KME6943N10390,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"193","221","414","127",40086.3065185547,800.926686002291,-36.1339884158754,-7.96259488034646
"168",200ME69430N103912,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"5","7","12","3",40086.8654785156,800.932254459293,-36.1414382811526,-7.96126846860508
"169",200ME69432N103912,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"6","9","15","3",40086.7127685547,800.930724789788,-36.139605120023,-7.96115453919765
"170",200ME69434N103912,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"11","14","25","6",40086.5874023438,800.929474284956,-36.137771960343,-7.96104059786314
"171",200ME69436N103912,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"142","156","298","93",40086.4440917969,800.928038902741,-36.1359388021268,-7.96092664514557
"172",200ME69438N103912,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"154","167","321","98",40086.3006591797,800.926604981921,-36.1341056455753,-7.96081268057319
"173",200ME69430N103914,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.8796386719,800.932371490107,-36.1415554616815,-7.95948626284322
"174",200ME69432N103914,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.7348632813,800.930921921046,-36.1397223124966,-7.95937233366865
"175",200ME69434N103914,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"3","4","7","2",40086.6108398438,800.929683727873,-36.1378891644696,-7.95925839307286
"176",200ME69436N103914,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"68","61","129","37",40086.45703125,800.928143290823,-36.136056018198,-7.95914444058815
"177",200ME69438N103914,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"78","87","165","46",40086.3135986328,800.926708685582,-36.1342228737874,-7.95903047646544
"178",200ME69430N103916,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.8819580078,800.932369589596,-36.1416726405073,-7.9577040526746
"179",200ME69432N103916,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.7471923828,800.931025492474,-36.1398395030569,-7.95759012414739
"180",200ME69434N103916,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"3","3","6","2",40086.6051025391,800.929602073831,-36.1380063673427,-7.95747618387581
"181",200ME69436N103916,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"59","62","121","31",40086.470703125,800.928259694991,-36.136173233059,-7.95736223182168
"182",200ME69438N103916,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"46","59","105","31",40086.3270263672,800.926824987814,-36.1343401004925,-7.95724826816774
"183",200ME69430N103918,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.8944091797,800.93247344104,-36.1417898174389,-7.95592183836919
"184",200ME69432N103918,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.7613525391,800.931141639987,-36.1399566921484,-7.95580791014709
"185",200ME69434N103918,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.6164550781,800.929692746168,-36.1381235685751,-7.95569397032516
"186",200ME69436N103918,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"181","151","332","78",40086.4727783203,800.928257125778,-36.1362904464897,-7.95558001909963
"187",200ME69438N103918,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"183","205","388","105",40086.3399658203,800.926927900881,-36.1344573256958,-7.955466055804
"188",200ME69430N103920,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.8979492188,800.932483714719,-36.1419069929642,-7.9541396196379
"189",200ME69432N103920,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.7647705078,800.931151835764,-36.1400738799484,-7.95402569202911
"190",200ME69434N103920,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.6302490234,800.929808435651,-36.1382407681477,-7.95391175256549
"191",200ME69436N103920,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"18","15","33","8",40086.4962158203,800.928465873682,-36.1364076579878,-7.95379780171734
"192",200ME69438N103920,1KME6943N10391,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"13","14","27","6",40086.3615722656,800.927123599785,-36.1345745493298,-7.95368383919709
"193",200ME69430N103922,1KME6943N10392,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.9011230469,800.932493588947,-36.1420241672743,-7.95235739702332
"194",200ME69432N103922,1KME6943N10392,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.7772216797,800.931254213968,-36.1401910660502,-7.95224346962827
"195",200ME69434N103922,1KME6943N10392,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.6322021484,800.929805152224,-36.1383579662899,-7.95212953085021
"196",200ME69436N103922,1KME6943N10392,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.4886474609,800.928369353866,-36.1365248680555,-7.95201558037945
"197",200ME69438N103922,1KME6943N10392,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.3648681641,800.927133147752,-36.1346917709981,-7.95190161834295
"198",200ME69430N103924,1KME6943N10392,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.9138183594,800.932595643027,-36.1421413398863,-7.95057517012587
"199",200ME69432N103924,1KME6943N10392,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.7894287109,800.93135618846,-36.1403082504682,-7.95046124348865
"200",200ME69434N103924,1KME6943N10392,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.6353759766,800.929814469937,-36.1384751624996,-7.95034730492437
"201",200ME69436N103924,1KME6943N10392,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.5119628906,800.928577298543,-36.136642076387,-7.95023335504781
"202",200ME69438N103924,1KME6943N10392,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.3681640625,800.927142286807,-36.1348089917953,-7.95011939335459
"203",200ME69430N103926,1KME6943N10392,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.9565429688,800.933001589015,-36.1422585110488,-7.94879293896771
"204",200ME69432N103926,1KME6943N10392,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.7928466797,800.931365759356,-36.1404254334797,-7.94867901292318
"205",200ME69434N103926,1KME6943N10392,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.6490478516,800.929928953495,-36.1385923577284,-7.94856507504291
"206",200ME69436N103926,1KME6943N10392,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.5056152344,800.928492983109,-36.1367592834649,-7.94845112530937
"207",200ME69438N103926,1KME6943N10392,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.3898925781,800.927336761614,-36.1349262106269,-7.94833716411901
"208",200ME69430N103928,1KME6943N10392,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.9396972656,800.932811561673,-36.1423756807094,-7.94701070374351
"209",200ME69432N103928,1KME6943N10392,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.8051757813,800.931466935972,-36.140542615085,-7.94689677793183
"210",200ME69434N103928,1KME6943N10392,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.6605224609,800.93001762985,-36.1387095512975,-7.94678284095242
"211",200ME69436N103928,1KME6943N10392,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.5178222656,800.928593979516,-36.136876489036,-7.94666889183063
"212",200ME69438N103928,1KME6943N10392,5KME6940N10390,10KME6940N10390,50KME6900N10350,100KME6900N10350,500KME6800N10350,ID_68,"0","0","0","0",40086.3836669922,800.927251947192,-36.135043428028,-7.94655493092784
